epoch,loss,val_loss
0,0.2337043752857283,0.0022225680832679453
1,0.2015143475111793,0.0020043611204108368
2,0.1660188129719566,0.004376400333757584
3,0.12733647285723218,0.01454924806379355
4,0.10100762407277145,0.02033681021286891
5,0.08065757871258493,0.01639385062914628
6,0.060106662120304855,0.019172931376558084
7,0.05568294102946917,0.022302389718019046
8,0.05074094853126535,0.015617877531510133
9,0.04697814192988124,0.014114554684895735
10,0.04423210196489213,0.014500159483689528
11,0.03080254752992415,0.013382937902441392
12,0.030422605574131012,0.012544397049798416
13,0.02642035915278921,0.0120628744077224
14,0.029044457035613994,0.01051890842903119
15,0.025927574191169412,0.008654773665162234
16,0.026041202831502054,0.007201740661492715
17,0.024567380876225585,0.006535245248904595
18,0.025319547483734058,0.004367566846597653
19,0.02587726925883223,0.00377539423509286
20,0.024285433229570295,0.0032906715865605152
21,0.023352982366786283,0.002473832090170338
22,0.02406814405877216,0.0026285229071688196
23,0.022172766500243954,0.002257631912540931
24,0.02297348930847411,0.001868054002093581
25,0.022178359183610653,0.0019242513853196914
26,0.02271789546106376,0.001694414119880933
27,0.024065987882660886,0.0025432932620438244
28,0.0219694335817122,0.001655674629056683
29,0.01801474302934081,0.0024149912910965774
30,0.010116830760357427,0.0026370115363253998
31,0.006605672156986068,0.002838822780176997
32,0.00605584420811604,0.0034758657611046848
33,0.007135831002219051,0.0032293348429867853
34,0.006559636411896231,0.0034249214491305444
35,0.005432567878754116,0.002194859141197342
36,0.005603029693969909,0.0022818979520637253
37,0.0061436884159989215,0.0025519800658982536
38,0.006522846125139326,0.0019458148879213976
39,0.0057148686792774525,0.002231356705753849
40,0.005834795589394429,0.0019440130832103582
41,0.005622286007136983,0.002087590230915409
42,0.005577600232380278,0.0020420699237057795
43,0.00479430179385578,0.0018923916280842745
44,0.005236001210469825,0.0020231456460001376
45,0.00577957656088413,0.0018122637142928748
46,0.005222013480413486,0.001468718839952579
47,0.005019325904511646,0.0017110063300396388
48,0.005230368749585514,0.0016632499979235805
49,0.0042549252838772885,0.0011168080740250074
50,0.004593489545525289,0.0010243911976711107
51,0.004636944947289485,0.0010256517517308777
52,0.0032798250014071956,0.0007728481074222005
53,0.004708151919675954,0.001007706607477023
54,0.005122756010250133,0.0010944231807325895
55,0.005218760961867577,0.0007845158420073298
56,0.004274976814129189,0.0009415629767597868
57,0.0042644893321409525,0.0009391834296715948
58,0.005107732720253076,0.0009221003319208438
59,0.004460006673802056,0.0009973265517216462
60,0.003931526026195463,0.0008553326658259791
61,0.003610708075119,0.0008911313936830714
62,0.004510557753782647,0.0010394625132903457
63,0.004497545241725211,0.0009398774261801288
64,0.004111617748789927,0.0006378794429250634
65,0.004876287891438194,0.0006548673666727084
66,0.0035056582122456794,0.0005952869765818692
67,0.0033768852944394538,0.0006098675971420911
68,0.003329026741066984,0.000597920237431446
69,0.0033083337623918173,0.000670291161021361
70,0.00397490608213725,0.0005987732124944719
71,0.0043182326435093205,0.0009282247449916143
72,0.003358180305975325,0.000595043538711392
73,0.002995275896882602,0.0006603131545349383
74,0.0032687831702003,0.000729497445997997
75,0.0035932620202063347,0.0006887593100635478
76,0.0031867306542528026,0.0005484784980161259
77,0.0030386665717278627,0.0005298071191646159
78,0.004090922501157312,0.0005932113675114054
79,0.003134223714689998,0.0011454031337052584
80,0.004117176877152102,0.0006770366856541771
81,0.004014322543334143,0.0014999809209257364
82,0.0035840140326934703,0.0016704075701104908
83,0.003381110782570699,0.0012211877530297409
84,0.003034828947491798,0.0012994240342567747
85,0.0027982430012129687,0.0011443841772583814
86,0.0030287495248165785,0.00134154547077532
87,0.003492650831593018,0.001751660709627546
88,0.0034039137752580584,0.001271836728287431
89,0.0026016469186573637,0.0011191664514346765
90,0.0035403036722438594,0.0010017435818624038
91,0.002634093530622183,0.0006070450628892734
92,0.0039035560672774036,0.0009734443872450636
93,0.0033957533670735418,0.0008763467149737363
94,0.0027650180866247882,0.0007104116509883449
95,0.0031069378715519813,0.0006137709670628493
96,0.002723227515268852,0.0005813843230358683
97,0.0030564747581842775,0.000528154514121035
98,0.0028305218084806612,0.0008585659625868385
99,0.0023866780125079493,0.0008657601250049013
0,0.21365011655367339,0.0013904619487360693
1,0.17765524639533117,0.0015889330265613703
2,0.12569662355459654,0.006532811452276432
3,0.0802532910154416,0.02417441729742747
4,0.06763211437142812,0.02427282356298887
5,0.04860846469035515,0.016638107454547517
6,0.03745557081240874,0.01801541017798277
7,0.029423190997197077,0.021231733405819304
8,0.031586594019944854,0.019313331836691268
9,0.027222637946789082,0.01491799119573373
10,0.028324433100911286,0.015011554727187524
11,0.02712074122749842,0.014202526483971339
12,0.024929661447039016,0.010222478483158808
13,0.025991899892687798,0.009807604006849803
14,0.024221077131537292,0.008609468547197489
15,0.024679193989588663,0.007814724857990559
16,0.024432802429566018,0.006151417700143961
17,0.02181507073915922,0.005043307247643287
18,0.02342920033977582,0.003932840513208738
19,0.021732555272487495,0.0037264301298329462
20,0.022021199075075295,0.003011366083788184
21,0.02375873837333459,0.00319508807017253
22,0.021941469265864447,0.0028882398305890653
23,0.022839812418589227,0.0025463513671778715
24,0.022994551807641983,0.0026938808150589466
25,0.0228721873404888,0.0019476000183763413
26,0.022318598599388048,0.0017464956752239512
27,0.021893336079441585,0.001516151662844305
28,0.022396323915857535,0.0015609125302244837
29,0.02136833156244113,0.0011944494371374066
30,0.020891801812327825,0.001402126490854873
31,0.0217347636532325,0.0011399637262981671
32,0.015931015977492698,0.0012483541370154573
33,0.008966773784217926,0.001985517437927998
34,0.006478270802360315,0.001672373520425306
35,0.006645405951600809,0.0020141834393143654
36,0.006454547867178917,0.0014646112327822126
37,0.005675856489688158,0.0016770636609110695
38,0.005602358804585842,0.0016516639958493984
39,0.004690631436040768,0.001239212964159938
40,0.0052941064171206495,0.0012897932006476016
41,0.004868283384264662,0.0009185132355644152
42,0.004408182862859506,0.0011787266524222035
43,0.004804773005441978,0.0014633412580364025
44,0.005943596542168122,0.001404572779742571
45,0.004650380820609056,0.0009250681077201779
46,0.005493456963449717,0.0011030861642211676
47,0.004681862836990219,0.00090900557832076
48,0.004762059507461695,0.0012132807706411069
49,0.005059841805352614,0.0009011696495760519
50,0.00522439547169667,0.001084926242653567
51,0.004142408151752674,0.000834385716678718
52,0.004019062607907332,0.00085153040708974
53,0.004144530743360519,0.0008719553185913425
54,0.004216459329025104,0.0009816237188015992
55,0.0037538327384166992,0.0006303142380112639
56,0.003999675086771066,0.00048317380983812304
57,0.004475321978903734,0.0005645033267613214
58,0.004043377112024105,0.0004837199409778875
59,0.0035781037563887928,0.0006021517239367733
60,0.004393620237421531,0.0006338775498219407
61,0.004844955204484554,0.000851474124759149
62,0.004121873205384383,0.0005206214353585473
63,0.0032888626894698693,0.00042675621807575226
64,0.004387873672665312,0.0005112011970665592
65,0.0037057995438002623,0.0004565686954615208
66,0.0039850753158904035,0.0003982185287616001
67,0.0035797732058339394,0.0010627835111405987
68,0.003442333724636298,0.0009411922208248422
69,0.0038672629027412487,0.000747921563183459
70,0.003772546573040577,0.0015367632194493825
71,0.0038328842761424873,0.0009033721603023318
72,0.00395930979329233,0.00088016191819826
73,0.0033239186741411686,0.0011867035287790573
74,0.002985440821458514,0.0006136101751158444
75,0.00364988804078446,0.0006394406798510597
76,0.0031707224865945485,0.0008273689130034584
77,0.003052228972172508,0.000647313073456574
78,0.003122019491946468,0.0003962334460363938
79,0.0029819983845719923,0.001014748615069458
80,0.0032664211108707464,0.0009701388816420848
81,0.0028621575866754237,0.000608943765445684
82,0.0030755330808460712,0.0005289687273594049
83,0.003392407867627648,0.0006314408428107316
84,0.0030503265846234104,0.00038575010526423843
85,0.002565538313669654,0.0004290644831668872
86,0.0027851434961821023,0.0006246884048988039
87,0.0031946385816599312,0.0003928062506020069
88,0.003406880101045737,0.0003037768653414857
89,0.003916376736015081,0.00027144509098994045
90,0.002487205506230776,0.0002110123683591015
91,0.004478988273499103,0.0005659655837986905
92,0.0028002765477420045,0.0003092747154788902
93,0.003736789893502226,0.0005395720094943849
94,0.0037648740152900037,0.00045143432754020277
95,0.004062879114196851,0.00023920602353218084
96,0.0022572927499333252,0.0004182167579599011
97,0.0027109027589456393,0.0002685925394941408
98,0.0019924219948454546,0.00018755118071567267
99,0.00373396803983129,0.00018889371019143326
